  46.2066 2.4634e+02 2.0605e+02 2.8874e+02 2.1203e+02 2.8163e+02 2.3979e+02 2.5855e+02 2.2627e+02 2.6642e+02
  46.4592 2.3841e+02 1.9938e+02 2.7945e+02 2.0521e+02 2.7252e+02 2.3207e+02 2.5022e+02 2.1890e+02 2.5794e+02
  46.7117 2.3078e+02 1.9295e+02 2.7050e+02 1.9864e+02 2.6375e+02 2.2464e+02 2.4221e+02 2.1180e+02 2.4977e+02
  46.9643 2.2343e+02 1.8676e+02 2.6188e+02 1.9232e+02 2.5530e+02 2.1747e+02 2.3448e+02 2.0496e+02 2.4190e+02
  47.2168 2.1634e+02 1.8079e+02 2.5358e+02 1.8622e+02 2.4715e+02 2.1057e+02 2.2703e+02 1.9837e+02 2.3431e+02
  47.4694 2.0950e+02 1.7504e+02 2.4557e+02 1.8034e+02 2.3930e+02 2.0391e+02 2.1985e+02 1.9201e+02 2.2699e+02
  47.7219 2.0291e+02 1.6949e+02 2.3785e+02 1.7467e+02 2.3174e+02 1.9750e+02 2.1293e+02 1.8588e+02 2.1993e+02
  47.9745 1.9656e+02 1.6414e+02 2.3040e+02 1.6921e+02 2.2444e+02 1.9131e+02 2.0625e+02 1.7998e+02 2.1312e+02
  48.2270 1.9043e+02 1.5898e+02 2.2323e+02 1.6393e+02 2.1740e+02 1.8534e+02 1.9981e+02 1.7428e+02 2.0655e+02
  48.4796 1.8451e+02 1.5401e+02 2.1630e+02 1.5884e+02 2.1062e+02 1.7958e+02 1.9360e+02 1.6878e+02 2.0021e+02
  48.7321 1.7880e+02 1.4920e+02 2.0962e+02 1.5393e+02 2.0407e+02 1.7403e+02 1.8761e+02 1.6348e+02 1.9409e+02
  48.9847 1.7329e+02 1.4457e+02 2.0317e+02 1.4919e+02 1.9775e+02 1.6866e+02 1.8183e+02 1.5837e+02 1.8819e+02
  49.2372 1.6798e+02 1.4009e+02 1.9695e+02 1.4462e+02 1.9166e+02 1.6349e+02 1.7625e+02 1.5343e+02 1.8249e+02
  49.4898 1.6285e+02 1.3578e+02 1.9095e+02 1.4020e+02 1.8578e+02 1.5850e+02 1.7086e+02 1.4867e+02 1.7698e+02
  49.7423 1.5789e+02 1.3161e+02 1.8515e+02 1.3594e+02 1.8010e+02 1.5368e+02 1.6566e+02 1.4407e+02 1.7167e+02
  49.9949 1.5311e+02 1.2758e+02 1.7956e+02 1.3182e+02 1.7462e+02 1.4902e+02 1.6063e+02 1.3963e+02 1.6653e+02
  50.2474 1.4849e+02 1.2370e+02 1.7415e+02 1.2784e+02 1.6932e+02 1.4453e+02 1.5578e+02 1.3534e+02 1.6158e+02
  50.5000 1.4402e+02 1.1994e+02 1.6893e+02 1.2400e+02 1.6421e+02 1.4019e+02 1.5110e+02 1.3120e+02 1.5679e+02
  50.7526 1.3971e+02 1.1631e+02 1.6389e+02 1.2029e+02 1.5928e+02 1.3600e+02 1.4657e+02 1.2721e+02 1.5216e+02
  51.0051 1.3554e+02 1.1281e+02 1.5903e+02 1.1670e+02 1.5451e+02 1.3194e+02 1.4220e+02 1.2334e+02 1.4769e+02
  51.2577 1.3152e+02 1.0943e+02 1.5432e+02 1.1324e+02 1.4990e+02 1.2803e+02 1.3798e+02 1.1961e+02 1.4337e+02
  51.5102 1.2763e+02 1.0615e+02 1.4977e+02 1.0989e+02 1.4545e+02 1.2425e+02 1.3390e+02 1.1601e+02 1.3919e+02
  51.7628 1.2387e+02 1.0299e+02 1.4538e+02 1.0665e+02 1.4115e+02 1.2059e+02 1.2995e+02 1.1253e+02 1.3515e+02
  52.0153 1.2023e+02 9.9936e+01 1.4113e+02 1.0352e+02 1.3699e+02 1.1706e+02 1.2614e+02 1.0916e+02 1.3125e+02
  52.2679 1.1672e+02 9.6982e+01 1.3703e+02 1.0050e+02 1.3297e+02 1.1364e+02 1.2245e+02 1.0591e+02 1.2747e+02
  52.5204 1.1332e+02 9.4126e+01 1.3306e+02 9.7574e+01 1.2908e+02 1.1034e+02 1.1888e+02 1.0276e+02 1.2382e+02
  52.7730 1.1004e+02 9.1364e+01 1.2922e+02 9.4745e+01 1.2533e+02 1.0714e+02 1.1543e+02 9.9719e+01 1.2029e+02
  53.0255 1.0686e+02 8.8692e+01 1.2551e+02 9.2008e+01 1.2169e+02 1.0405e+02 1.1210e+02 9.6778e+01 1.1687e+02
  53.2781 1.0378e+02 8.6109e+01 1.2192e+02 8.9361e+01 1.1818e+02 1.0106e+02 1.0887e+02 9.3934e+01 1.1357e+02
  53.5306 1.0081e+02 8.3609e+01 1.1845e+02 8.6801e+01 1.1478e+02 9.8170e+01 1.0575e+02 9.1184e+01 1.1037e+02
  53.7832 9.7931e+01 8.1191e+01 1.1509e+02 8.4323e+01 1.1149e+02 9.5372e+01 1.0273e+02 8.8524e+01 1.0728e+02
  54.0357 9.5146e+01 7.8851e+01 1.1183e+02 8.1925e+01 1.0831e+02 9.2664e+01 9.9809e+01 8.5950e+01 1.0428e+02
  54.2883 9.2451e+01 7.6587e+01 1.0869e+02 7.9605e+01 1.0523e+02 9.0044e+01 9.6981e+01 8.3460e+01 1.0139e+02
  54.5408 8.9842e+01 7.4396e+01 1.0564e+02 7.7359e+01 1.0225e+02 8.7507e+01 9.4243e+01 8.1051e+01 9.8582e+01
  54.7934 8.7317e+01 7.2275e+01 1.0269e+02 7.5184e+01 9.9363e+01 8.5052e+01 9.1593e+01 7.8719e+01 9.5866e+01
  55.0459 8.4872e+01 7.0222e+01 9.9841e+01 7.3079e+01 9.6570e+01 8.2675e+01 8.9028e+01 7.6462e+01 9.3237e+01
  55.2985 8.2505e+01 6.8234e+01 9.7079e+01 7.1041e+01 9.3866e+01 8.0373e+01 8.6543e+01 7.4278e+01 9.0691e+01
  55.5510 8.0213e+01 6.6310e+01 9.4403e+01 6.9068e+01 9.1248e+01 7.8144e+01 8.4137e+01 7.2163e+01 8.8225e+01
  55.8036 7.7993e+01 6.4446e+01 9.1813e+01 6.7156e+01 8.8713e+01 7.5985e+01 8.1807e+01 7.0116e+01 8.5837e+01
  56.0561 7.5843e+01 6.2641e+01 8.9303e+01 6.5305e+01 8.6257e+01 7.3894e+01 7.9550e+01 6.8133e+01 8.3524e+01
  56.3087 7.3760e+01 6.0893e+01 8.6873e+01 6.3511e+01 8.3878e+01 7.1868e+01 7.7363e+01 6.6214e+01 8.1283e+01
  56.5612 7.1742e+01 5.9200e+01 8.4518e+01 6.1774e+01 8.1573e+01 6.9905e+01 7.5245e+01 6.4354e+01 7.9112e+01
  56.8138 6.9787e+01 5.7559e+01 8.2237e+01 6.0091e+01 7.9340e+01 6.8003e+01 7.3192e+01 6.2554e+01 7.7008e+01
  57.0663 6.7892e+01 5.5970e+01 8.0026e+01 5.8459e+01 7.7177e+01 6.6159e+01 7.1203e+01 6.0809e+01 7.4969e+01
  57.3189 6.6056e+01 5.4429e+01 7.7884e+01 5.6878e+01 7.5079e+01 6.4372e+01 6.9274e+01 5.9119e+01 7.2993e+01
  57.5714 6.4276e+01 5.2936e+01 7.5807e+01 5.5346e+01 7.3047e+01 6.2639e+01 6.7405e+01 5.7481e+01 7.1077e+01
  57.8240 6.2550e+01 5.1488e+01 7.3794e+01 5.3860e+01 7.1076e+01 6.0959e+01 6.5592e+01 5.5893e+01 6.9219e+01
  58.0765 6.0877e+01 5.0085e+01 7.1842e+01 5.2419e+01 6.9165e+01 5.9329e+01 6.3834e+01 5.4355e+01 6.7417e+01
  58.3291 5.9254e+01 4.8724e+01 6.9949e+01 5.1021e+01 6.7313e+01 5.7748e+01 6.2130e+01 5.2863e+01 6.5669e+01
  58.5816 5.7680e+01 4.7404e+01 6.8113e+01 4.9666e+01 6.5516e+01 5.6215e+01 6.0477e+01 5.1417e+01 6.3974e+01
  58.8342 5.6153e+01 4.6124e+01 6.6332e+01 4.8352e+01 6.3773e+01 5.4727e+01 5.8873e+01 5.0015e+01 6.2330e+01
  59.0867 5.4672e+01 4.4883e+01 6.4605e+01 4.7076e+01 6.2083e+01 5.3283e+01 5.7318e+01 4.8655e+01 6.0734e+01
  59.3393 5.3236e+01 4.3679e+01 6.2929e+01 4.5839e+01 6.0443e+01 5.1882e+01 5.5808e+01 4.7337e+01 5.9185e+01
  59.5918 5.1842e+01 4.2511e+01 6.1303e+01 4.4639e+01 5.8852e+01 5.0523e+01 5.4344e+01 4.6058e+01 5.7682e+01
  59.8444 5.0489e+01 4.1377e+01 5.9725e+01 4.3474e+01 5.7308e+01 4.9203e+01 5.2922e+01 4.4818e+01 5.6224e+01
  60.0969 4.9176e+01 4.0277e+01 5.8194e+01 4.2343e+01 5.5810e+01 4.7923e+01 5.1543e+01 4.3614e+01 5.4807e+01
  60.3495 4.7902e+01 3.9210e+01 5.6708e+01 4.1246e+01 5.4356e+01 4.6679e+01 5.0204e+01 4.2447e+01 5.3432e+01
  60.6020 4.6665e+01 3.8174e+01 5.5265e+01 4.0181e+01 5.2945e+01 4.5472e+01 4.8904e+01 4.1314e+01 5.2096e+01
  60.8546 4.5464e+01 3.7168e+01 5.3864e+01 3.9146e+01 5.1575e+01 4.4300e+01 4.7642e+01 4.0215e+01 5.0800e+01
  61.1071 4.4298e+01 3.6192e+01 5.2504e+01 3.8142e+01 5.0245e+01 4.3162e+01 4.6417e+01 3.9148e+01 4.9540e+01
  61.3597 4.3166e+01 3.5245e+01 5.1183e+01 3.7167e+01 4.8954e+01 4.2057e+01 4.5228e+01 3.8113e+01 4.8316e+01
  61.6122 4.2066e+01 3.4325e+01 4.9900e+01 3.6220e+01 4.7700e+01 4.0983e+01 4.4072e+01 3.7108e+01 4.7127e+01
  61.8648 4.0998e+01 3.3431e+01 4.8654e+01 3.5300e+01 4.6482e+01 3.9940e+01 4.2950e+01 3.6133e+01 4.5972e+01
  62.1173 3.9961e+01 3.2564e+01 4.7444e+01 3.4407e+01 4.5299e+01 3.8928e+01 4.1860e+01 3.5186e+01 4.4849e+01
  62.3699 3.8953e+01 3.1721e+01 4.6268e+01 3.3539e+01 4.4151e+01 3.7943e+01 4.0802e+01 3.4266e+01 4.3757e+01
  62.6224 3.7974e+01 3.0903e+01 4.5126e+01 3.2696e+01 4.3035e+01 3.6987e+01 3.9773e+01 3.3373e+01 4.2697e+01
  62.8750 3.7023e+01 3.0108e+01 4.4015e+01 3.1877e+01 4.1950e+01 3.6058e+01 3.8773e+01 3.2507e+01 4.1665e+01
  63.1276 3.6099e+01 2.9336e+01 4.2936e+01 3.1081e+01 4.0897e+01 3.5155e+01 3.7802e+01 3.1664e+01 4.0663e+01
  63.3801 3.5200e+01 2.8586e+01 4.1888e+01 3.0307e+01 3.9873e+01 3.4278e+01 3.6859e+01 3.0847e+01 3.9688e+01
  63.6327 3.4327e+01 2.7857e+01 4.0868e+01 2.9555e+01 3.8879e+01 3.3425e+01 3.5941e+01 3.0052e+01 3.8739e+01
  63.8852 3.3478e+01 2.7149e+01 3.9877e+01 2.8824e+01 3.7912e+01 3.2596e+01 3.5050e+01 2.9280e+01 3.7817e+01
  64.1378 3.2653e+01 2.6460e+01 3.8913e+01 2.8113e+01 3.6972e+01 3.1790e+01 3.4183e+01 2.8531e+01 3.6919e+01
  64.3903 3.1851e+01 2.5791e+01 3.7976e+01 2.7423e+01 3.6058e+01 3.1006e+01 3.3340e+01 2.7802e+01 3.6047e+01
  64.6429 3.1071e+01 2.5141e+01 3.7065e+01 2.6751e+01 3.5170e+01 3.0244e+01 3.2521e+01 2.7094e+01 3.5197e+01
  64.8954 3.0313e+01 2.4509e+01 3.6179e+01 2.6098e+01 3.4307e+01 2.9503e+01 3.1725e+01 2.6407e+01 3.4370e+01
  65.1480 2.9575e+01 2.3895e+01 3.5316e+01 2.5462e+01 3.3467e+01 2.8783e+01 3.0950e+01 2.5738e+01 3.3566e+01
  65.4005 2.8858e+01 2.3297e+01 3.4478e+01 2.4845e+01 3.2651e+01 2.8082e+01 3.0197e+01 2.5088e+01 3.2783e+01
  65.6531 2.8160e+01 2.2717e+01 3.3662e+01 2.4244e+01 3.1856e+01 2.7401e+01 2.9464e+01 2.4457e+01 3.2021e+01
  65.9056 2.7482e+01 2.2152e+01 3.2867e+01 2.3659e+01 3.1084e+01 2.6738e+01 2.8751e+01 2.3843e+01 3.1279e+01
  66.1582 2.6821e+01 2.1603e+01 3.2095e+01 2.3090e+01 3.0333e+01 2.6093e+01 2.8058e+01 2.3246e+01 3.0556e+01
  66.4107 2.6179e+01 2.1069e+01 3.1342e+01 2.2537e+01 2.9602e+01 2.5465e+01 2.7383e+01 2.2666e+01 2.9852e+01
  66.6633 2.5553e+01 2.0549e+01 3.0610e+01 2.1999e+01 2.8891e+01 2.4855e+01 2.6727e+01 2.2101e+01 2.9167e+01
  66.9158 2.4945e+01 2.0044e+01 2.9897e+01 2.1475e+01 2.8199e+01 2.4261e+01 2.6088e+01 2.1552e+01 2.8499e+01
  67.1684 2.4353e+01 1.9552e+01 2.9204e+01 2.0965e+01 2.7526e+01 2.3683e+01 2.5467e+01 2.1019e+01 2.7849e+01
  67.4209 2.3777e+01 1.9074e+01 2.8528e+01 2.0468e+01 2.6870e+01 2.3120e+01 2.4862e+01 2.0500e+01 2.7215e+01
  67.6735 2.3216e+01 1.8609e+01 2.7870e+01 1.9985e+01 2.6233e+01 2.2573e+01 2.4273e+01 1.9995e+01 2.6598e+01
  67.9260 2.2669e+01 1.8157e+01 2.7229e+01 1.9515e+01 2.5612e+01 2.2040e+01 2.3701e+01 1.9504e+01 2.5996e+01
  68.1786 2.2138e+01 1.7716e+01 2.6605e+01 1.9057e+01 2.5008e+01 2.1521e+01 2.3143e+01 1.9026e+01 2.5410e+01
  68.4311 2.1620e+01 1.7288e+01 2.5997e+01 1.8611e+01 2.4420e+01 2.1016e+01 2.2600e+01 1.8562e+01 2.4838e+01
  68.6837 2.1116e+01 1.6870e+01 2.5405e+01 1.8177e+01 2.3848e+01 2.0525e+01 2.2071e+01 1.8110e+01 2.4281e+01
  68.9362 2.0625e+01 1.6465e+01 2.4828e+01 1.7754e+01 2.3290e+01 2.0046e+01 2.1556e+01 1.7670e+01 2.3738e+01
  69.1888 2.0147e+01 1.6069e+01 2.4265e+01 1.7343e+01 2.2747e+01 1.9580e+01 2.1055e+01 1.7242e+01 2.3209e+01
  69.4413 1.9681e+01 1.5685e+01 2.3717e+01 1.6942e+01 2.2219e+01 1.9126e+01 2.0567e+01 1.6825e+01 2.2692e+01
  69.6939 1.9227e+01 1.5310e+01 2.3183e+01 1.6551e+01 2.1704e+01 1.8684e+01 2.0091e+01 1.6420e+01 2.2189e+01
  69.9464 1.8785e+01 1.4946e+01 2.2662e+01 1.6170e+01 2.1202e+01 1.8253e+01 1.9628e+01 1.6025e+01 2.1697e+01
  70.1990 1.8355e+01 1.4591e+01 2.2155e+01 1.5799e+01 2.0714e+01 1.7834e+01 1.9177e+01 1.5641e+01 2.1218e+01
  70.4515 1.7935e+01 1.4245e+01 2.1660e+01 1.5438e+01 2.0238e+01 1.7425e+01 1.8737e+01 1.5267e+01 2.0750e+01
  70.7041 1.7526e+01 1.3908e+01 2.1177e+01 1.5085e+01 1.9774e+01 1.7027e+01 1.8309e+01 1.4902e+01 2.0294e+01
  70.9566 1.7127e+01 1.3580e+01 2.0706e+01 1.4742e+01 1.9323e+01 1.6639e+01 1.7892e+01 1.4548e+01 1.9848e+01
  71.2092 1.6738e+01 1.3261e+01 2.0247e+01 1.4407e+01 1.8883e+01 1.6261e+01 1.7485e+01 1.4202e+01 1.9414e+01
  71.4617 1.6360e+01 1.2950e+01 1.9800e+01 1.4081e+01 1.8454e+01 1.5892e+01 1.7089e+01 1.3866e+01 1.8990e+01
  71.7143 1.5990e+01 1.2646e+01 1.9363e+01 1.3763e+01 1.8036e+01 1.5533e+01 1.6703e+01 1.3538e+01 1.8576e+01
  71.9668 1.5630e+01 1.2351e+01 1.8938e+01 1.3453e+01 1.7629e+01 1.5183e+01 1.6326e+01 1.3219e+01 1.8172e+01
  72.2194 1.5279e+01 1.2063e+01 1.8522e+01 1.3151e+01 1.7232e+01 1.4842e+01 1.5959e+01 1.2908e+01 1.7777e+01
  72.4719 1.4937e+01 1.1783e+01 1.8117e+01 1.2856e+01 1.6845e+01 1.4510e+01 1.5602e+01 1.2606e+01 1.7393e+01
  72.7245 1.4603e+01 1.1510e+01 1.7722e+01 1.2569e+01 1.6468e+01 1.4185e+01 1.5253e+01 1.2311e+01 1.7017e+01
  72.9770 1.4278e+01 1.1243e+01 1.7336e+01 1.2288e+01 1.6100e+01 1.3869e+01 1.4913e+01 1.2023e+01 1.6650e+01
  73.2296 1.3960e+01 1.0984e+01 1.6960e+01 1.2015e+01 1.5742e+01 1.3561e+01 1.4582e+01 1.1743e+01 1.6292e+01
  73.4821 1.3651e+01 1.0731e+01 1.6592e+01 1.1748e+01 1.5392e+01 1.3261e+01 1.4258e+01 1.1470e+01 1.5943e+01
  73.7347 1.3349e+01 1.0484e+01 1.6234e+01 1.1489e+01 1.5051e+01 1.2968e+01 1.3943e+01 1.1204e+01 1.5601e+01
  73.9872 1.3055e+01 1.0244e+01 1.5884e+01 1.1235e+01 1.4719e+01 1.2682e+01 1.3636e+01 1.0945e+01 1.5268e+01
  74.2398 1.2767e+01 1.0010e+01 1.5543e+01 1.0987e+01 1.4395e+01 1.2403e+01 1.3336e+01 1.0693e+01 1.4943e+01
  74.4923 1.2487e+01 9.7815e+00 1.5210e+01 1.0746e+01 1.4079e+01 1.2131e+01 1.3044e+01 1.0447e+01 1.4625e+01
  74.7449 1.2213e+01 9.5589e+00 1.4885e+01 1.0511e+01 1.3771e+01 1.1866e+01 1.2759e+01 1.0207e+01 1.4314e+01
  74.9974 1.1947e+01 9.3418e+00 1.4567e+01 1.0281e+01 1.3470e+01 1.1607e+01 1.2480e+01 9.9731e+00 1.4011e+01
  75.2500 1.1687e+01 9.1301e+00 1.4257e+01 1.0057e+01 1.3176e+01 1.1355e+01 1.2209e+01 9.7452e+00 1.3715e+01
  75.5026 1.1432e+01 8.9238e+00 1.3955e+01 9.8380e+00 1.2890e+01 1.1109e+01 1.1944e+01 9.5230e+00 1.3426e+01
  75.7551 1.1185e+01 8.7225e+00 1.3659e+01 9.6245e+00 1.2611e+01 1.0868e+01 1.1686e+01 9.3063e+00 1.3144e+01
  76.0077 1.0943e+01 8.5262e+00 1.3371e+01 9.4162e+00 1.2338e+01 1.0634e+01 1.1434e+01 9.0951e+00 1.2868e+01
  76.2602 1.0707e+01 8.3348e+00 1.3089e+01 9.2129e+00 1.2072e+01 1.0405e+01 1.1188e+01 8.8891e+00 1.2598e+01
  76.5128 1.0476e+01 8.1481e+00 1.2814e+01 9.0144e+00 1.1813e+01 1.0182e+01 1.0948e+01 8.6883e+00 1.2335e+01
  76.7653 1.0251e+01 7.9659e+00 1.2545e+01 8.8207e+00 1.1560e+01 9.9638e+00 1.0713e+01 8.4924e+00 1.2078e+01
  77.0179 1.0032e+01 7.7883e+00 1.2283e+01 8.6316e+00 1.1312e+01 9.7511e+00 1.0485e+01 8.3014e+00 1.1827e+01
  77.2704 9.8173e+00 7.6150e+00 1.2027e+01 8.4470e+00 1.1071e+01 9.5435e+00 1.0261e+01 8.1151e+00 1.1581e+01
  77.5230 9.6081e+00 7.4459e+00 1.1776e+01 8.2668e+00 1.0836e+01 9.3408e+00 1.0044e+01 7.9334e+00 1.1341e+01
  77.7755 9.4038e+00 7.2809e+00 1.1532e+01 8.0908e+00 1.0606e+01 9.1430e+00 9.8308e+00 7.7561e+00 1.1107e+01
  78.0281 9.2043e+00 7.1200e+00 1.1293e+01 7.9191e+00 1.0382e+01 8.9498e+00 9.6231e+00 7.5832e+00 1.0878e+01
  78.2806 9.0095e+00 6.9629e+00 1.1060e+01 7.7513e+00 1.0162e+01 8.7612e+00 9.4203e+00 7.4145e+00 1.0654e+01
  78.5332 8.8192e+00 6.8097e+00 1.0832e+01 7.5875e+00 9.9485e+00 8.5770e+00 9.2223e+00 7.2500e+00 1.0435e+01
  78.7857 8.6335e+00 6.6601e+00 1.0609e+01 7.4275e+00 9.7396e+00 8.3972e+00 9.0290e+00 7.0894e+00 1.0222e+01
  79.0383 8.4520e+00 6.5141e+00 1.0391e+01 7.2713e+00 9.5356e+00 8.2216e+00 8.8401e+00 6.9328e+00 1.0013e+01
  79.2908 8.2749e+00 6.3717e+00 1.0179e+01 7.1187e+00 9.3364e+00 8.0500e+00 8.6557e+00 6.7800e+00 9.8085e+00
  79.5434 8.1018e+00 6.2327e+00 9.9707e+00 6.9697e+00 9.1419e+00 7.8825e+00 8.4756e+00 6.6308e+00 9.6089e+00
  79.7959 7.9327e+00 6.0970e+00 9.7677e+00 6.8241e+00 8.9519e+00 7.7189e+00 8.2997e+00 6.4852e+00 9.4138e+00
  80.0485 7.7676e+00 5.9645e+00 9.5692e+00 6.6819e+00 8.7663e+00 7.5591e+00 8.1279e+00 6.3432e+00 9.2231e+00
  80.3010 7.6063e+00 5.8352e+00 9.3752e+00 6.5430e+00 8.5850e+00 7.4029e+00 7.9600e+00 6.2046e+00 9.0367e+00
  80.5536 7.4487e+00 5.7090e+00 9.1856e+00 6.4073e+00 8.4079e+00 7.2504e+00 7.7960e+00 6.0693e+00 8.8545e+00
  80.8061 7.2947e+00 5.5857e+00 9.0003e+00 6.2747e+00 8.2348e+00 7.1014e+00 7.6358e+00 5.9372e+00 8.6763e+00
  81.0587 7.1442e+00 5.4654e+00 8.8192e+00 6.1451e+00 8.0658e+00 6.9558e+00 7.4793e+00 5.8083e+00 8.5022e+00
  81.3112 6.9972e+00 5.3479e+00 8.6421e+00 6.0185e+00 7.9006e+00 6.8135e+00 7.3263e+00 5.6824e+00 8.3319e+00
  81.5638 6.8536e+00 5.2332e+00 8.4690e+00 5.8949e+00 7.7393e+00 6.6745e+00 7.1768e+00 5.5596e+00 8.1654e+00
  81.8163 6.7132e+00 5.1212e+00 8.2998e+00 5.7740e+00 7.5815e+00 6.5387e+00 7.0308e+00 5.4396e+00 8.0026e+00
  82.0689 6.5760e+00 5.0118e+00 8.1344e+00 5.6559e+00 7.4274e+00 6.4059e+00 6.8880e+00 5.3225e+00 7.8434e+00
  82.3214 6.4419e+00 4.9049e+00 7.9726e+00 5.5404e+00 7.2768e+00 6.2762e+00 6.7485e+00 5.2082e+00 7.6877e+00
  82.5740 6.3109e+00 4.8006e+00 7.8145e+00 5.4276e+00 7.1296e+00 6.1493e+00 6.6122e+00 5.0965e+00 7.5355e+00
  82.8265 6.1828e+00 4.6987e+00 7.6598e+00 5.3173e+00 6.9857e+00 6.0254e+00 6.4789e+00 4.9875e+00 7.3867e+00
  83.0791 6.0576e+00 4.5992e+00 7.5086e+00 5.2095e+00 6.8450e+00 5.9042e+00 6.3486e+00 4.8810e+00 7.2411e+00
  83.3316 5.9352e+00 4.5020e+00 7.3607e+00 5.1042e+00 6.7075e+00 5.7857e+00 6.2212e+00 4.7771e+00 7.0987e+00
  83.5842 5.8156e+00 4.4070e+00 7.2161e+00 5.0012e+00 6.5731e+00 5.6699e+00 6.0967e+00 4.6755e+00 6.9595e+00
  83.8367 5.6986e+00 4.3142e+00 7.0747e+00 4.9005e+00 6.4417e+00 5.5567e+00 5.9750e+00 4.5763e+00 6.8233e+00
  84.0893 5.5842e+00 4.2236e+00 6.9364e+00 4.8020e+00 6.3132e+00 5.4460e+00 5.8559e+00 4.4795e+00 6.6902e+00
  84.3418 5.4724e+00 4.1350e+00 6.8011e+00 4.7058e+00 6.1876e+00 5.3377e+00 5.7395e+00 4.3849e+00 6.5599e+00
  84.5944 5.3631e+00 4.0485e+00 6.6688e+00 4.6117e+00 6.0647e+00 5.2319e+00 5.6257e+00 4.2924e+00 6.4325e+00
  84.8469 5.2563e+00 3.9639e+00 6.5395e+00 4.5197e+00 5.9446e+00 5.1284e+00 5.5144e+00 4.2021e+00 6.3081e+00
  85.0995 5.1518e+00 3.8813e+00 6.4131e+00 4.4298e+00 5.8271e+00 5.0271e+00 5.4056e+00 4.1139e+00 6.1864e+00
  85.3520 5.0497e+00 3.8006e+00 6.2894e+00 4.3419e+00 5.7123e+00 4.9281e+00 5.2991e+00 4.0277e+00 6.0674e+00
  85.6046 4.9499e+00 3.7216e+00 6.1686e+00 4.2560e+00 5.5999e+00 4.8313e+00 5.1950e+00 3.9434e+00 5.9512e+00
  85.8571 4.8523e+00 3.6445e+00 6.0504e+00 4.1720e+00 5.4900e+00 4.7366e+00 5.0932e+00 3.8611e+00 5.8375e+00
  86.1097 4.7568e+00 3.5691e+00 5.9348e+00 4.0898e+00 5.3826e+00 4.6440e+00 4.9936e+00 3.7806e+00 5.7263e+00
  86.3622 4.6635e+00 3.4954e+00 5.8217e+00 4.0095e+00 5.2774e+00 4.5533e+00 4.8961e+00 3.7020e+00 5.6177e+00
  86.6148 4.5722e+00 3.4234e+00 5.7111e+00 3.9310e+00 5.1746e+00 4.4647e+00 4.8008e+00 3.6251e+00 5.5114e+00
  86.8673 4.4830e+00 3.3530e+00 5.6030e+00 3.8541e+00 5.0740e+00 4.3780e+00 4.7076e+00 3.5500e+00 5.4074e+00
  87.1199 4.3957e+00 3.2841e+00 5.4972e+00 3.7790e+00 4.9756e+00 4.2931e+00 4.6164e+00 3.4766e+00 5.3058e+00
  87.3724 4.3103e+00 3.2168e+00 5.3937e+00 3.7055e+00 4.8793e+00 4.2101e+00 4.5271e+00 3.4049e+00 5.2064e+00
  87.6250 4.2268e+00 3.1510e+00 5.2924e+00 3.6336e+00 4.7851e+00 4.1289e+00 4.4398e+00 3.3347e+00 5.1091e+00
  87.8776 4.1451e+00 3.0867e+00 5.1933e+00 3.5633e+00 4.6929e+00 4.0494e+00 4.3543e+00 3.2661e+00 5.0140e+00
  88.1301 4.0652e+00 3.0238e+00 5.0964e+00 3.4945e+00 4.6027e+00 3.9716e+00 4.2707e+00 3.1991e+00 4.9209e+00
  88.3827 3.9870e+00 2.9623e+00 5.0015e+00 3.4272e+00 4.5144e+00 3.8955e+00 4.1889e+00 3.1336e+00 4.8298e+00
  88.6352 3.9105e+00 2.9021e+00 4.9087e+00 3.3614e+00 4.4280e+00 3.8210e+00 4.1088e+00 3.0695e+00 4.7408e+00
  88.8878 3.8356e+00 2.8433e+00 4.8179e+00 3.2970e+00 4.3435e+00 3.7481e+00 4.0304e+00 3.0068e+00 4.6536e+00
  89.1403 3.7624e+00 2.7858e+00 4.7290e+00 3.2340e+00 4.2607e+00 3.6767e+00 3.9537e+00 2.9455e+00 4.5683e+00
  89.3929 3.6907e+00 2.7295e+00 4.6420e+00 3.1723e+00 4.1798e+00 3.6069e+00 3.8786e+00 2.8856e+00 4.4848e+00
  89.6454 3.6206e+00 2.6745e+00 4.5568e+00 3.1120e+00 4.1005e+00 3.5385e+00 3.8051e+00 2.8271e+00 4.4031e+00
  89.8980 3.5520e+00 2.6207e+00 4.4735e+00 3.0529e+00 4.0229e+00 3.4716e+00 3.7331e+00 2.7698e+00 4.3231e+00
  90.1505 3.4848e+00 2.5680e+00 4.3919e+00 2.9952e+00 3.9470e+00 3.4061e+00 3.6627e+00 2.7138e+00 4.2448e+00
  90.4031 3.4191e+00 2.5165e+00 4.3120e+00 2.9386e+00 3.8726e+00 3.3419e+00 3.5937e+00 2.6589e+00 4.1682e+00
  90.6556 3.3548e+00 2.4661e+00 4.2338e+00 2.8832e+00 3.7998e+00 3.2792e+00 3.5262e+00 2.6054e+00 4.0931e+00
  90.9082 3.2918e+00 2.4168e+00 4.1572e+00 2.8290e+00 3.7285e+00 3.2177e+00 3.4601e+00 2.5529e+00 4.0197e+00
  91.1607 3.2301e+00 2.3686e+00 4.0822e+00 2.7760e+00 3.6587e+00 3.1575e+00 3.3954e+00 2.5017e+00 3.9478e+00
